id;CodiceCatastaleComune;TipoBene;Comune;Provincia;CAP;Toponimo;Strada;NumeroCivico;TipologiaImmobile;Finalita;NaturaBene;Superficie;Cubatura;Valore;EpocaCostruzione;Latitudine;Longitudine
10-297-38;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;22466;DAL 1981 AL 1990 (6);;
10-297-39;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-40;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-41;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-42;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-43;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-44;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-45;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-46;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-47;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-48;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-49;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-50;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-51;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-54;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-55;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-56;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-57;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-58;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-59;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-60;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-61;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;21949;DAL 1981 AL 1990 (6);;
10-297-62;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;26339;DAL 1981 AL 1990 (6);;
10-297-63;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 B;MAGAZZINO E LOCALI DI DEPOSITO (27);EDILIZIA RESIDENZIALE PUBBLICA (12);PATRIMONIO INDISPONIBILE (2);92;;33735;DAL 1981 AL 1990 (6);;
10-297-64;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;48676;DAL 1981 AL 1990 (6);;
10-297-65;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;48676;DAL 1981 AL 1990 (6);;
10-297-66;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;33699;DAL 1981 AL 1990 (6);;
10-297-67;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;33699;DAL 1981 AL 1990 (6);;
10-297-68;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-70;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;39509;DAL 1981 AL 1990 (6);;
10-297-71;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;39509;DAL 1981 AL 1990 (6);;
10-297-72;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-73;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-74;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;39509;DAL 1981 AL 1990 (6);;
10-297-76;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-78;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;39509;DAL 1981 AL 1990 (6);;
10-297-79;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;39509;DAL 1981 AL 1990 (6);;
10-297-80;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-81;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-82;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;39509;DAL 1981 AL 1990 (6);;
10-297-84;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-85;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-86;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;39509;DAL 1981 AL 1990 (6);;
10-297-87;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;39509;DAL 1981 AL 1990 (6);;
10-297-88;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-89;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;57068;DAL 1981 AL 1990 (6);;
10-297-90;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;39509;DAL 1981 AL 1990 (6);;
10-297-92;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;MAGAZZINO E LOCALI DI DEPOSITO (27);EDILIZIA RESIDENZIALE PUBBLICA (12);PATRIMONIO INDISPONIBILE (2);150;;55003;DAL 1981 AL 1990 (6);;
10-297-93;E216;UNITA' IMMOBILIARE (1);GRUGLIASCO;TO;10095;VIA;NAPOLI;58 C;MAGAZZINO E LOCALI DI DEPOSITO (27);EDILIZIA RESIDENZIALE PUBBLICA (12);PATRIMONIO INDISPONIBILE (2);49;;17968;DAL 1981 AL 1990 (6);;
4-565-467;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;10;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;48289;DAL 1981 AL 1990 (6);;
4-565-79;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;10;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-80;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;10;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-82;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;10;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-83;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;10;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-84;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;10;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-87;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;10;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-88;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;10;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-92;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;10;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-100;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-101;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-102;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-103;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-104;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-105;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-106;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-461;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;48289;DAL 1981 AL 1990 (6);;
4-565-94;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-95;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-99;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;12;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-107;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-109;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-110;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-111;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-114;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-115;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-116;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-118;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-119;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-120;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;14;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-121;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-122;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-123;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-124;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-125;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-126;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-128;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-130;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-131;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-132;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-133;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-134;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-468;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;16;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;48289;DAL 1981 AL 1990 (6);;
4-565-135;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-136;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-137;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-138;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-139;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-141;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-142;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-143;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-145;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-147;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-148;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;18;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-23;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;2;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-24;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;2;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;37443;DAL 1981 AL 1990 (6);;
4-565-26;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;2;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-27;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;2;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-29;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;2;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-30;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;2;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-31;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;2;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-32;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;2;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
4-565-33;C860;UNITA' IMMOBILIARE (1);COLLEGNO;TO;10093;VIA;PARTIGIANI;2;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;43899;DAL 1981 AL 1990 (6);;
